SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,MINERAL,GROUP
0.0,0.0,0.0,0.0,13.74,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.0,78.83,0.01,0.0,0.0,26.18,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,19.25,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.0,68.52,0.08,0.02,0.0,26.72,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,18.03,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.0,76.5,0.02,0.29,1.08,26.89,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,20.28,0.21,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,73.82,0.03,0.0,0.12,27.26,0.0,0.05,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,18.87,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.01,74.82,0.06,0.02,0.16,27.0,0.0,0.06,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,18.87,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.05,75.49,0.05,0.0,1.08,26.57,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,19.14,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.0,75.08,0.05,0.0,0.23,26.62,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,19.58,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.04,74.78,0.04,0.0,0.0,26.99,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,21.45,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.06,72.97,0.05,0.51,0.0,26.78,0.0,1.56,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,21.31,0.21,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.05,72.49,0.08,0.17,0.23,27.89,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,21.14,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,0.09,69.99,0.07,0.0,0.23,28.85,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,19.35,0.16,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.0,71.95,0.06,0.12,0.11,27.74,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,24.5,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.03,69.72,0.01,0.0,0.0,26.68,0.0,0.13,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,23.91,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.0,72.86,0.06,0.06,0.11,26.34,0.0,0.02,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,29.29,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.51,65.91,0.08,0.0,1.08,25.69,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,15.85,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.0,76.8,0.0,0.2,0.02,25.49,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,14.46,0.16,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.0,79.22,0.0,0.0,1.08,25.74,0.0,0.06,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,13.39,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.14,78.13,0.0,0.04,0.0,26.47,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,13.18,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.2,76.24,0.04,0.0,0.25,23.85,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,15.54,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.0,78.77,0.04,0.0,0.14,26.41,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,15.96,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.14,77.18,0.0,0.0,0.0,24.91,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,15.52,0.51,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.08,78.3,0.0,0.0,0.0,25.27,0.0,0.0,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,18.29,0.44,0.0,0.0,0.03,1.36,0.0,0.0,0.0,0.0,0.0,73.6,0.01,0.39,0.0,27.27,0.0,0.36,BORNITE,SULFIDE
0.0,0.0,0.0,0.0,5.22,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.8,90.61,0.19,1.48,0.09,21.93,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.58,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,38.36,99.92,0.06,0.04,0.0,20.88,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,40.53,100.5,0.05,0.0,0.09,20.95,0.0,0.11,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.7,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,70.15,93.89,1.86,76.04,0.0,24.21,0.0,0.02,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,3.36,0.16,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.0,96.54,0.08,1.42,1.38,20.74,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,5.83,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.9,97.95,0.09,0.12,0.0,20.94,0.0,0.2,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.8,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.02,125.61,0.0,0.02,0.0,0.43,0.0,1.59,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.35,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.08,97.3,0.0,0.0,0.0,20.64,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.96,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.0,97.21,0.0,0.0,0.0,20.09,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.87,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.0,96.32,0.0,0.0,0.0,20.35,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.71,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.47,97.15,0.04,0.0,0.0,19.49,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.83,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.51,120.31,0.0,0.0,0.0,0.05,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.22,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.04,122.82,0.0,0.0,0.0,0.15,0.0,10.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.0,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.08,122.87,0.0,0.0,0.0,0.51,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.82,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0.0,20.33,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.65,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.11,97.7,0.0,0.0,0.0,20.22,0.0,0.03,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.0,98.61,0.0,0.0,0.0,20.38,0.0,0.04,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,7.48,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.11,91.76,0.0,0.0,0.0,21.59,0.0,0.02,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.13,0.3,0.0,0.0,0.23,0.2,0.0,0.0,0.0,0.0,0.0,97.37,0.0,0.0,0.0,20.34,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.98,0.35,0.0,0.0,0.06,1.12,0.0,0.0,0.0,0.0,0.1,97.51,0.0,0.0,0.0,20.42,0.0,0.02,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.35,0.31,0.0,0.0,0.28,0.2,0.0,0.0,0.0,0.0,0.05,124.06,0.0,0.01,0.0,0.47,0.0,0.69,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.17,0.26,0.0,0.0,0.01,0.93,0.0,0.0,0.0,0.0,39.9,100.33,0.05,0.01,0.06,20.93,0.0,0.08,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.37,0.18,0.0,0.0,0.05,0.63,0.0,0.0,0.0,0.0,0.04,98.26,0.0,0.0,0.0,20.32,0.0,0.04,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.66,0.25,0.0,0.0,0.44,1.66,0.0,0.0,0.0,0.0,0.41,97.17,0.04,0.0,0.0,19.65,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.22,0.3,0.0,0.0,0.51,1.23,0.0,0.0,0.0,0.0,0.0,96.95,0.0,0.0,0.0,20.17,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.3,0.18,0.0,0.0,0.05,0.47,0.0,0.0,0.0,0.0,25.68,99.52,0.03,0.0,0.05,20.72,0.0,0.07,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.29,0.35,0.0,0.0,0.29,0.2,0.0,0.0,0.0,0.0,0.0,97.14,0.0,0.0,0.0,20.34,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,4.24,0.24,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.02,95.52,0.06,1.11,1.08,20.92,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.43,0.45,0.0,0.0,0.03,0.54,0.0,0.0,0.0,0.0,0.41,115.82,0.0,0.0,0.0,4.1,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.05,0.36,0.0,0.0,0.06,0.63,0.0,0.0,0.0,0.0,0.28,121.53,0.0,0.0,0.0,0.1,0.0,4.86,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.18,0.21,0.0,0.0,0.27,0.8,0.0,0.0,0.0,0.0,0.19,97.55,0.02,0.0,0.0,19.99,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.67,0.21,0.0,0.0,0.49,1.59,0.0,0.0,0.0,0.0,0.45,97.18,0.04,0.0,0.0,19.53,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.59,0.18,0.0,0.0,0.05,0.63,0.0,0.0,0.0,0.0,0.01,108.11,0.0,0.0,0.0,12.44,0.0,3.95,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.45,0.17,0.0,0.0,0.1,0.81,0.0,0.0,0.0,0.0,0.08,98.36,0.01,0.0,0.0,20.23,0.0,0.03,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.77,0.21,0.0,0.0,0.1,0.23,0.0,0.0,0.0,0.0,0.0,97.88,0.0,0.0,0.0,20.33,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.67,0.21,0.0,0.0,0.49,1.59,0.0,0.0,0.0,0.0,0.44,97.18,0.04,0.0,0.0,19.53,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,5.07,0.5,0.0,0.0,0.01,1.61,0.0,0.0,0.0,0.0,3.18,90.72,0.25,4.04,0.08,22.01,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.51,0.51,0.0,0.0,0.41,0.48,0.0,0.0,0.0,0.0,0.15,95.23,0.04,0.28,0.02,20.65,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.49,0.16,0.0,0.0,0.01,0.33,0.0,0.0,0.0,0.0,61.13,95.9,1.31,52.88,0.03,23.22,0.0,0.05,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.3,0.48,0.0,0.0,0.02,1.52,0.0,0.0,0.0,0.0,0.07,97.35,0.0,0.0,0.0,20.61,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,3.95,0.27,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.25,94.67,0.11,1.44,0.97,21.12,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.77,0.19,0.0,0.0,0.07,0.63,0.0,0.0,0.0,0.0,0.02,112.17,0.0,0.0,0.0,9.05,0.0,5.62,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.69,0.21,0.0,0.0,0.16,0.76,0.0,0.0,0.0,0.0,0.1,97.64,0.0,0.0,0.0,20.2,0.0,0.03,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,2.62,0.33,0.0,0.0,0.26,0.94,0.0,0.0,0.0,0.0,0.0,96.43,0.04,0.72,0.7,20.55,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,5.69,0.21,0.0,0.0,0.12,0.67,0.0,0.0,0.0,0.0,0.89,97.92,0.09,0.12,0.0,20.89,0.0,0.19,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,3.53,0.19,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.07,96.01,0.09,1.42,1.26,20.85,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,1.59,0.43,0.0,0.0,0.41,0.2,0.0,0.0,0.0,0.0,0.0,96.71,0.0,0.0,0.0,20.34,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.86,0.21,0.0,0.0,0.24,0.69,0.0,0.0,0.0,0.0,0.0,97.62,0.0,0.0,0.0,20.25,0.0,0.0,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,0.25,0.18,0.0,0.0,0.04,0.5,0.0,0.0,0.0,0.0,27.9,99.67,0.03,0.0,0.06,20.76,0.0,0.08,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,4.64,0.19,0.0,0.0,0.06,1.12,0.0,0.0,0.0,0.0,0.47,97.27,0.08,0.75,0.66,20.84,0.0,0.1,CHALCOCITE,SULFIDE
0.0,0.0,0.0,0.0,27.97,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.02,62.72,0.02,0.0,0.14,28.72,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,31.62,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.06,59.64,0.05,0.12,0.01,29.75,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,38.76,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.37,46.52,0.39,0.19,0.12,33.07,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,29.37,0.16,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.07,60.99,0.07,0.0,1.08,28.88,0.0,0.02,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,47.0,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.55,36.64,0.11,0.0,0.11,31.06,0.0,0.14,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,41.61,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.15,41.88,0.0,0.0,0.0,34.53,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,41.04,0.51,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.36,43.88,0.38,0.17,0.12,33.74,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,30.69,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.02,61.09,0.06,0.0,0.0,30.01,0.0,0.03,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,29.46,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.17,61.21,0.13,0.04,0.24,28.66,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.94,0.21,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,0.0,42.47,0.0,0.0,0.12,34.94,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,58.04,0.16,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,7.65,28.42,0.0,0.01,0.08,35.2,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,38.14,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,6.24,39.06,0.27,0.19,0.0,35.3,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.51,0.16,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.41,36.81,0.43,0.21,0.13,37.78,0.0,0.14,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.59,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.71,40.17,0.09,0.19,0.24,34.46,0.0,0.08,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,28.05,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,0.89,58.13,0.04,0.47,0.0,30.3,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,39.36,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,2.05,44.45,0.0,0.0,0.2,33.22,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,41.46,0.51,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.34,42.14,0.43,0.0,0.0,34.13,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,25.6,0.16,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.17,64.29,0.1,0.5,0.01,29.56,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,36.78,0.51,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.14,55.62,0.08,0.21,0.0,29.39,0.0,0.56,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.45,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,21.89,43.43,0.01,0.0,0.14,34.84,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,50.58,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.93,32.3,0.0,0.0,0.01,33.9,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.88,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.4,42.54,0.08,0.04,0.13,34.52,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.47,0.16,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.0,41.78,0.0,0.0,0.2,34.21,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,39.86,0.21,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.36,44.08,0.39,0.19,0.24,33.84,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,39.8,0.16,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,0.93,45.82,0.0,0.0,0.0,32.51,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.71,0.16,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.01,41.99,0.05,0.0,0.07,32.27,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.84,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.19,43.77,0.43,0.0,0.0,33.75,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,43.26,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,1.04,39.69,0.0,0.0,0.0,34.82,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,41.08,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.0,42.31,0.0,0.0,0.12,34.48,0.0,0.1,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.66,0.51,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,0.34,44.5,0.39,0.19,0.16,33.46,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,51.68,0.21,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.24,35.01,0.15,0.0,0.05,31.67,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,80.94,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.09,0.11,39.85,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.8,0.21,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,35.03,43.25,1.8,0.0,0.0,34.64,0.0,14.75,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,27.0,0.21,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,11.36,51.61,0.1,0.0,0.19,28.79,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,39.69,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,1.72,44.62,0.0,0.0,0.0,33.14,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,26.63,0.16,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.05,64.83,0.06,0.37,0.0,28.8,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,23.52,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.56,65.4,0.0,0.0,0.13,30.44,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,44.17,0.21,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.78,40.14,0.0,0.17,0.13,34.19,0.0,0.09,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.01,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,0.64,42.13,0.0,0.12,0.12,35.5,0.0,0.13,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.74,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.36,44.63,0.39,0.17,0.2,33.24,0.0,0.13,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.26,0.16,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,0.56,42.01,0.05,0.01,0.11,33.48,0.0,0.14,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,31.95,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.08,57.72,0.11,0.06,0.01,28.64,0.0,0.01,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,40.96,0.51,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,0.56,42.79,0.18,0.0,0.05,35.64,0.0,0.11,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,28.15,0.16,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,28.44,61.9,0.05,0.0,0.75,29.7,0.0,0.95,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,46.34,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.0,38.47,0.29,0.0,0.25,34.99,0.0,0.06,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,76.35,0.51,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,0.37,4.74,0.0,0.04,0.24,35.04,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,30.01,0.51,0.0,0.0,0.01,0.63,0.0,0.0,0.0,0.0,1.76,54.13,0.08,0.04,0.14,31.51,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,42.94,0.51,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,25.91,41.9,0.22,0.0,0.02,35.64,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,38.11,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.25,46.71,0.08,0.0,0.12,32.67,0.0,0.12,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,78.88,0.21,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,2.06,3.15,0.0,0.0,0.24,37.23,0.0,0.0,CHALCOPYRITE,SULFIDE
0.0,0.0,0.0,0.0,68.37,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,22.99,0.2,0.38,0.52,0.0,35.5,0.0,0.0,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,68.89,0.16,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,7.57,0.6,0.25,0.0,0.24,36.76,0.0,0.13,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,68.48,0.21,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,7.56,4.9,0.0,0.19,0.0,36.0,0.0,0.0,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,76.2,0.16,0.0,0.0,0.01,1.66,0.0,0.0,0.0,0.0,6.68,3.2,0.24,0.0,0.23,34.61,0.0,0.0,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,66.74,0.16,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,15.41,4.61,0.32,0.19,0.12,35.83,0.0,0.11,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,62.47,0.21,0.0,0.0,0.11,0.63,0.0,0.0,0.0,0.0,9.92,6.96,0.41,0.0,0.0,36.0,0.0,0.0,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,68.97,0.51,0.0,0.0,0.51,0.2,0.0,0.0,0.0,0.0,15.42,1.39,0.24,0.47,0.12,36.58,0.0,0.0,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,62.84,0.16,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,18.3,0.4,0.25,0.0,0.24,37.28,0.0,0.06,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,67.57,0.16,0.0,0.0,0.51,1.66,0.0,0.0,0.0,0.0,27.76,2.82,0.19,0.0,0.12,33.99,0.0,0.13,CHLORBARTONITE,SULFIDE
0.0,0.0,0.0,0.0,64.06,0.21,0.0,0.0,0.11,1.66,0.0,0.0,0.0,0.0,17.94,1.1,0.41,0.0,0.0,38.81,0.0,8.0,CHLORBARTONITE,SULFIDE
